instrument,energy_kev,counts,error
pn,3.845,0.0,1.0
pn,3.846,0.0,1.0
pn,3.847,0.0,1.0
pn,3.848,0.0,1.0
pn,3.849,0.0,1.0
pn,3.85,0.0,1.0
pn,3.851,0.0,1.0
pn,3.852,0.0,1.0
pn,3.853,0.0,1.0
pn,3.854,0.0,1.0
pn,3.855,0.0,1.0
pn,3.856,0.0,1.0
pn,3.857,0.0,1.0
pn,3.858,0.0,1.0
pn,3.859,0.0,1.0
pn,3.86,0.0,1.0
pn,3.861,0.0,1.0
pn,3.862,0.0,1.0
pn,3.863,0.0,1.0
pn,3.864,1.0,1.0
pn,3.865,0.0,1.0
pn,3.866,0.0,1.0
pn,3.867,0.0,1.0
pn,3.868,0.0,1.0
pn,3.869,0.0,1.0
pn,3.87,0.0,1.0
pn,3.871,0.0,1.0
pn,3.872,0.0,1.0
pn,3.873,0.0,1.0
pn,3.874,0.0,1.0
pn,3.875,0.0,1.0
pn,3.876,0.0,1.0
pn,3.877,0.0,1.0
pn,3.878,0.0,1.0
pn,3.879,0.0,1.0
pn,3.88,0.0,1.0
pn,3.881,0.0,1.0
pn,3.882,0.0,1.0
pn,3.883,0.0,1.0
pn,3.884,0.0,1.0
pn,3.885,0.0,1.0
pn,3.886,0.0,1.0
pn,3.887,0.0,1.0
pn,3.888,0.0,1.0
pn,3.889,0.0,1.0
pn,3.89,0.0,1.0
pn,3.891,0.0,1.0
pn,3.892,0.0,1.0
pn,3.893,0.0,1.0
pn,3.894,0.0,1.0
pn,3.895,0.0,1.0
pn,3.896,0.0,1.0
pn,3.897,0.0,1.0
pn,3.898,0.0,1.0
pn,3.899,0.0,1.0
pn,3.9,0.0,1.0
pn,3.901,0.0,1.0
pn,3.902,0.0,1.0
pn,3.903,0.0,1.0
pn,3.904,0.0,1.0
pn,3.905,0.0,1.0
pn,3.906,0.0,1.0
pn,3.907,0.0,1.0
pn,3.908,0.0,1.0
pn,3.909,0.0,1.0
pn,3.91,0.0,1.0
pn,3.911,0.0,1.0
pn,3.912,0.0,1.0
pn,3.913,0.0,1.0
pn,3.914,0.0,1.0
pn,3.915,0.0,1.0
pn,3.916,0.0,1.0
pn,3.917,0.0,1.0
pn,3.918,0.0,1.0
pn,3.919,0.0,1.0
pn,3.92,0.0,1.0
pn,3.921,0.0,1.0
pn,3.922,0.0,1.0
pn,3.923,0.0,1.0
pn,3.924,0.0,1.0
pn,3.925,0.0,1.0
pn,3.926,0.0,1.0
pn,3.927,0.0,1.0
pn,3.928,0.0,1.0
pn,3.929,0.0,1.0
pn,3.93,0.0,1.0
pn,3.931,0.0,1.0
pn,3.932,0.0,1.0
pn,3.933,0.0,1.0
pn,3.934,0.0,1.0
pn,3.935,0.0,1.0
pn,3.936,0.0,1.0
pn,3.937,0.0,1.0
pn,3.938,0.0,1.0
pn,3.939,0.0,1.0
pn,3.94,0.0,1.0
pn,3.941,0.0,1.0
pn,3.942,0.0,1.0
pn,3.943,0.0,1.0
pn,3.944,0.0,1.0
pn,3.945,0.0,1.0
pn,3.946,0.0,1.0
pn,3.947,0.0,1.0
pn,3.948,0.0,1.0
pn,3.949,0.0,1.0
pn,3.95,0.0,1.0
pn,3.951,0.0,1.0
pn,3.952,0.0,1.0
pn,3.953,0.0,1.0
pn,3.954,0.0,1.0
pn,3.955,0.0,1.0
pn,3.956,0.0,1.0
pn,3.957,0.0,1.0
pn,3.958,0.0,1.0
pn,3.959,0.0,1.0
pn,3.96,0.0,1.0
pn,3.961,0.0,1.0
pn,3.962,0.0,1.0
pn,3.963,0.0,1.0
pn,3.964,0.0,1.0
pn,3.965,0.0,1.0
pn,3.966,0.0,1.0
pn,3.967,0.0,1.0
pn,3.968,0.0,1.0
pn,3.969,0.0,1.0
pn,3.97,0.0,1.0
pn,3.971,0.0,1.0
pn,3.972,0.0,1.0
pn,3.973,0.0,1.0
pn,3.974,0.0,1.0
pn,3.975,0.0,1.0
pn,3.976,0.0,1.0
pn,3.977,0.0,1.0
pn,3.978,0.0,1.0
pn,3.979,0.0,1.0
pn,3.98,0.0,1.0
pn,3.981,0.0,1.0
pn,3.982,0.0,1.0
pn,3.983,0.0,1.0
pn,3.984,0.0,1.0
pn,3.985,0.0,1.0
pn,3.986,0.0,1.0
pn,3.987,0.0,1.0
pn,3.988,0.0,1.0
pn,3.989,0.0,1.0
pn,3.99,0.0,1.0
pn,3.991,0.0,1.0
pn,3.992,0.0,1.0
pn,3.993,0.0,1.0
pn,3.994,0.0,1.0
pn,3.995,0.0,1.0
pn,3.996,0.0,1.0
pn,3.997,0.0,1.0
pn,3.998,0.0,1.0
pn,3.999,0.0,1.0
pn,4.0,0.0,1.0
pn,4.001,0.0,1.0
pn,4.002,0.0,1.0
pn,4.003,0.0,1.0
pn,4.004,0.0,1.0
pn,4.005,0.0,1.0
pn,4.006,0.0,1.0
pn,4.007,0.0,1.0
pn,4.008,0.0,1.0
pn,4.009,0.0,1.0
pn,4.01,0.0,1.0
pn,4.011,0.0,1.0
pn,4.012,0.0,1.0
pn,4.013,0.0,1.0
pn,4.014,0.0,1.0
pn,4.015,0.0,1.0
pn,4.016,0.0,1.0
pn,4.017,0.0,1.0
pn,4.018,0.0,1.0
pn,4.019,0.0,1.0
pn,4.02,0.0,1.0
pn,4.021,0.0,1.0
pn,4.022,0.0,1.0
pn,4.023,0.0,1.0
pn,4.024,0.0,1.0
pn,4.025,0.0,1.0
pn,4.026,0.0,1.0
pn,4.027,0.0,1.0
pn,4.028,0.0,1.0
pn,4.029,0.0,1.0
pn,4.03,0.0,1.0
pn,4.031,0.0,1.0
pn,4.032,0.0,1.0
pn,4.033,0.0,1.0
pn,4.034,0.0,1.0
pn,4.035,0.0,1.0
pn,4.036,0.0,1.0
pn,4.037,0.0,1.0
pn,4.038,0.0,1.0
pn,4.039,0.0,1.0
pn,4.04,1.0,1.0
pn,4.041,0.0,1.0
pn,4.042,0.0,1.0
pn,4.043,0.0,1.0
pn,4.044,1.0,1.0
pn,4.045,0.0,1.0
pn,4.046,0.0,1.0
pn,4.047,0.0,1.0
pn,4.048,0.0,1.0
pn,4.049,0.0,1.0
pn,4.05,0.0,1.0
pn,4.051,0.0,1.0
pn,4.052,0.0,1.0
pn,4.053,0.0,1.0
pn,4.054,0.0,1.0
pn,4.055,0.0,1.0
pn,4.056,0.0,1.0
pn,4.057,0.0,1.0
pn,4.058,0.0,1.0
pn,4.059,0.0,1.0
pn,4.06,0.0,1.0
pn,4.061,0.0,1.0
pn,4.062,0.0,1.0
pn,4.063,0.0,1.0
pn,4.064,0.0,1.0
pn,4.065,0.0,1.0
pn,4.066,0.0,1.0
pn,4.067,0.0,1.0
pn,4.068,0.0,1.0
pn,4.069,0.0,1.0
pn,4.07,0.0,1.0
pn,4.071,0.0,1.0
pn,4.072,0.0,1.0
pn,4.073,0.0,1.0
pn,4.074,0.0,1.0
pn,4.075,0.0,1.0
pn,4.076,0.0,1.0
pn,4.077,0.0,1.0
pn,4.078,0.0,1.0
pn,4.079,0.0,1.0
pn,4.08,0.0,1.0
pn,4.081,0.0,1.0
pn,4.082,0.0,1.0
pn,4.083,0.0,1.0
pn,4.084,0.0,1.0
pn,4.085,0.0,1.0
pn,4.086,0.0,1.0
pn,4.087,0.0,1.0
pn,4.088,0.0,1.0
pn,4.089,0.0,1.0
pn,4.09,0.0,1.0
pn,4.091,0.0,1.0
pn,4.092,0.0,1.0
pn,4.093,0.0,1.0
pn,4.094,0.0,1.0
pn,4.095,0.0,1.0
mos1,0.0,0.0,1.0
mos1,0.001,0.0,1.0
mos1,0.002,0.0,1.0
mos1,0.003,0.0,1.0
mos1,0.004,0.0,1.0
mos1,0.005,0.0,1.0
mos1,0.006,0.0,1.0
mos1,0.007,0.0,1.0
mos1,0.008,0.0,1.0
mos1,0.009,0.0,1.0
mos1,0.01,0.0,1.0
mos1,0.011,0.0,1.0
mos1,0.012,0.0,1.0
mos1,0.013,0.0,1.0
mos1,0.014,0.0,1.0
mos1,0.015,0.0,1.0
mos1,0.016,0.0,1.0
mos1,0.017,0.0,1.0
mos1,0.018,2.0,1.4142135623730951
mos1,0.019,1.0,1.0
mos1,0.02,0.0,1.0
mos1,0.021,0.0,1.0
mos1,0.022,0.0,1.0
mos1,0.023,1.0,1.0
mos1,0.024,1.0,1.0
mos1,0.025,3.0,1.7320508075688772
mos1,0.026,1.0,1.0
mos1,0.027,0.0,1.0
mos1,0.028,2.0,1.4142135623730951
mos1,0.029,2.0,1.4142135623730951
mos1,0.03,1.0,1.0
mos1,0.031,0.0,1.0
mos1,0.032,1.0,1.0
mos1,0.033,0.0,1.0
mos1,0.034,2.0,1.4142135623730951
mos1,0.035,2.0,1.4142135623730951
mos1,0.036,1.0,1.0
mos1,0.037,1.0,1.0
mos1,0.038,2.0,1.4142135623730951
mos1,0.039,0.0,1.0
mos1,0.04,3.0,1.7320508075688772
mos1,0.041,1.0,1.0
mos1,0.042,2.0,1.4142135623730951
mos1,0.043,3.0,1.7320508075688772
mos1,0.044,0.0,1.0
mos1,0.045,1.0,1.0
mos1,0.046,0.0,1.0
mos1,0.047,0.0,1.0
mos1,0.048,1.0,1.0
mos1,0.049,2.0,1.4142135623730951
mos1,0.05,4.0,2.0
mos1,0.051,1.0,1.0
mos1,0.052,1.0,1.0
mos1,0.053,2.0,1.4142135623730951
mos1,0.054,2.0,1.4142135623730951
mos1,0.055,0.0,1.0
mos1,0.056,1.0,1.0
mos1,0.057,2.0,1.4142135623730951
mos1,0.058,2.0,1.4142135623730951
mos1,0.059,1.0,1.0
mos1,0.06,1.0,1.0
mos1,0.061,1.0,1.0
mos1,0.062,1.0,1.0
mos1,0.063,0.0,1.0
mos1,0.064,1.0,1.0
mos1,0.065,1.0,1.0
mos1,0.066,1.0,1.0
mos1,0.067,0.0,1.0
mos1,0.068,0.0,1.0
mos1,0.069,1.0,1.0
mos1,0.07,0.0,1.0
mos1,0.071,1.0,1.0
mos1,0.072,3.0,1.7320508075688772
mos1,0.073,1.0,1.0
mos1,0.074,0.0,1.0
mos1,0.075,1.0,1.0
mos1,0.076,0.0,1.0
mos1,0.077,2.0,1.4142135623730951
mos1,0.078,2.0,1.4142135623730951
mos1,0.079,1.0,1.0
mos1,0.08,1.0,1.0
mos1,0.081,2.0,1.4142135623730951
mos1,0.082,2.0,1.4142135623730951
mos1,0.083,3.0,1.7320508075688772
mos1,0.084,0.0,1.0
mos1,0.085,1.0,1.0
mos1,0.086,1.0,1.0
mos1,0.087,0.0,1.0
mos1,0.088,4.0,2.0
mos1,0.089,0.0,1.0
mos1,0.09,4.0,2.0
mos1,0.091,5.0,2.23606797749979
mos1,0.092,0.0,1.0
mos1,0.093,2.0,1.4142135623730951
mos1,0.094,3.0,1.7320508075688772
mos1,0.095,4.0,2.0
mos1,0.096,1.0,1.0
mos1,0.097,1.0,1.0
mos1,0.098,2.0,1.4142135623730951
mos1,0.099,6.0,2.449489742783178
mos1,0.1,2.0,1.4142135623730951
mos1,0.101,1.0,1.0
mos1,0.102,2.0,1.4142135623730951
mos1,0.103,1.0,1.0
mos1,0.104,3.0,1.7320508075688772
mos1,0.105,0.0,1.0
mos1,0.106,0.0,1.0
mos1,0.107,1.0,1.0
mos1,0.108,2.0,1.4142135623730951
mos1,0.109,1.0,1.0
mos1,0.11,0.0,1.0
mos1,0.111,0.0,1.0
mos1,0.112,1.0,1.0
mos1,0.113,2.0,1.4142135623730951
mos1,0.114,1.0,1.0
mos1,0.115,1.0,1.0
mos1,0.116,2.0,1.4142135623730951
mos1,0.117,0.0,1.0
mos1,0.118,3.0,1.7320508075688772
mos1,0.119,1.0,1.0
mos1,0.12,2.0,1.4142135623730951
mos1,0.121,1.0,1.0
mos1,0.122,1.0,1.0
mos1,0.123,0.0,1.0
mos1,0.124,3.0,1.7320508075688772
mos1,0.125,0.0,1.0
mos1,0.126,1.0,1.0
mos1,0.127,0.0,1.0
mos1,0.128,0.0,1.0
mos1,0.129,0.0,1.0
mos1,0.13,0.0,1.0
mos1,0.131,0.0,1.0
mos1,0.132,2.0,1.4142135623730951
mos1,0.133,1.0,1.0
mos1,0.134,0.0,1.0
mos1,0.135,1.0,1.0
mos1,0.136,1.0,1.0
mos1,0.137,0.0,1.0
mos1,0.138,3.0,1.7320508075688772
mos1,0.139,2.0,1.4142135623730951
mos1,0.14,1.0,1.0
mos1,0.141,1.0,1.0
mos1,0.142,1.0,1.0
mos1,0.143,3.0,1.7320508075688772
mos1,0.144,2.0,1.4142135623730951
mos1,0.145,0.0,1.0
mos1,0.146,2.0,1.4142135623730951
mos1,0.147,2.0,1.4142135623730951
mos1,0.148,1.0,1.0
mos1,0.149,1.0,1.0
mos1,0.15,1.0,1.0
mos1,0.151,0.0,1.0
mos1,0.152,0.0,1.0
mos1,0.153,1.0,1.0
mos1,0.154,0.0,1.0
mos1,0.155,0.0,1.0
mos1,0.156,1.0,1.0
mos1,0.157,2.0,1.4142135623730951
mos1,0.158,0.0,1.0
mos1,0.159,0.0,1.0
mos1,0.16,1.0,1.0
mos1,0.161,0.0,1.0
mos1,0.162,1.0,1.0
mos1,0.163,1.0,1.0
mos1,0.164,0.0,1.0
mos1,0.165,0.0,1.0
mos1,0.166,1.0,1.0
mos1,0.167,1.0,1.0
mos1,0.168,1.0,1.0
mos1,0.169,1.0,1.0
mos1,0.17,0.0,1.0
mos1,0.171,2.0,1.4142135623730951
mos1,0.172,4.0,2.0
mos1,0.173,1.0,1.0
mos1,0.174,1.0,1.0
mos1,0.175,2.0,1.4142135623730951
mos1,0.176,1.0,1.0
mos1,0.177,1.0,1.0
mos1,0.178,1.0,1.0
mos1,0.179,1.0,1.0
mos1,0.18,0.0,1.0
mos1,0.181,1.0,1.0
mos1,0.182,0.0,1.0
mos1,0.183,4.0,2.0
mos1,0.184,2.0,1.4142135623730951
mos1,0.185,1.0,1.0
mos1,0.186,2.0,1.4142135623730951
mos1,0.187,4.0,2.0
mos1,0.188,0.0,1.0
mos1,0.189,3.0,1.7320508075688772
mos1,0.19,0.0,1.0
mos1,0.191,3.0,1.7320508075688772
mos1,0.192,0.0,1.0
mos1,0.193,0.0,1.0
mos1,0.194,1.0,1.0
mos1,0.195,1.0,1.0
mos1,0.196,1.0,1.0
mos1,0.197,1.0,1.0
mos1,0.198,1.0,1.0
mos1,0.199,0.0,1.0
mos1,0.2,1.0,1.0
mos1,0.201,1.0,1.0
mos1,0.202,1.0,1.0
mos1,0.203,1.0,1.0
mos1,0.204,2.0,1.4142135623730951
mos1,0.205,3.0,1.7320508075688772
mos1,0.206,0.0,1.0
mos1,0.207,0.0,1.0
mos1,0.208,2.0,1.4142135623730951
mos1,0.209,0.0,1.0
mos1,0.21,2.0,1.4142135623730951
mos1,0.211,0.0,1.0
mos1,0.212,3.0,1.7320508075688772
mos1,0.213,2.0,1.4142135623730951
mos1,0.214,2.0,1.4142135623730951
mos1,0.215,0.0,1.0
mos1,0.216,5.0,2.23606797749979
mos1,0.217,0.0,1.0
mos1,0.218,3.0,1.7320508075688772
mos1,0.219,4.0,2.0
mos1,0.22,2.0,1.4142135623730951
mos1,0.221,1.0,1.0
mos1,0.222,2.0,1.4142135623730951
mos1,0.223,0.0,1.0
mos1,0.224,0.0,1.0
mos1,0.225,2.0,1.4142135623730951
mos1,0.226,0.0,1.0
mos1,0.227,2.0,1.4142135623730951
mos1,0.228,1.0,1.0
mos1,0.229,1.0,1.0
mos1,0.23,1.0,1.0
mos1,0.231,2.0,1.4142135623730951
mos1,0.232,1.0,1.0
mos1,0.233,3.0,1.7320508075688772
mos1,0.234,1.0,1.0
mos1,0.235,2.0,1.4142135623730951
mos1,0.236,0.0,1.0
mos1,0.237,1.0,1.0
mos1,0.238,0.0,1.0
mos1,0.239,2.0,1.4142135623730951
mos1,0.24,1.0,1.0
mos1,0.241,0.0,1.0
mos1,0.242,1.0,1.0
mos1,0.243,0.0,1.0
mos1,0.244,2.0,1.4142135623730951
mos1,0.245,0.0,1.0
mos1,0.246,0.0,1.0
mos1,0.247,3.0,1.7320508075688772
mos1,0.248,2.0,1.4142135623730951
mos1,0.249,0.0,1.0
mos1,0.25,0.0,1.0
mos1,0.251,1.0,1.0
mos1,0.252,0.0,1.0
mos1,0.253,1.0,1.0
mos1,0.254,1.0,1.0
mos1,0.255,1.0,1.0
mos1,0.256,0.0,1.0
mos1,0.257,2.0,1.4142135623730951
mos1,0.258,1.0,1.0
mos1,0.259,0.0,1.0
mos1,0.26,1.0,1.0
mos1,0.261,1.0,1.0
mos1,0.262,1.0,1.0
mos1,0.263,1.0,1.0
mos1,0.264,1.0,1.0
mos1,0.265,2.0,1.4142135623730951
mos1,0.266,1.0,1.0
mos1,0.267,2.0,1.4142135623730951
mos1,0.268,0.0,1.0
mos1,0.269,3.0,1.7320508075688772
mos1,0.27,3.0,1.7320508075688772
mos1,0.271,1.0,1.0
mos1,0.272,0.0,1.0
mos1,0.273,0.0,1.0
mos1,0.274,0.0,1.0
mos1,0.275,1.0,1.0
mos1,0.276,2.0,1.4142135623730951
mos1,0.277,1.0,1.0
mos1,0.278,0.0,1.0
mos1,0.279,1.0,1.0
mos1,0.28,1.0,1.0
mos1,0.281,2.0,1.4142135623730951
mos1,0.282,1.0,1.0
mos1,0.283,0.0,1.0
mos1,0.284,0.0,1.0
mos1,0.285,1.0,1.0
mos1,0.286,2.0,1.4142135623730951
mos1,0.287,3.0,1.7320508075688772
mos1,0.288,1.0,1.0
mos1,0.289,5.0,2.23606797749979
mos1,0.29,1.0,1.0
mos1,0.291,4.0,2.0
mos1,0.292,2.0,1.4142135623730951
mos1,0.293,2.0,1.4142135623730951
mos1,0.294,1.0,1.0
mos1,0.295,0.0,1.0
mos1,0.296,1.0,1.0
mos1,0.297,0.0,1.0
mos1,0.298,1.0,1.0
mos1,0.299,1.0,1.0
mos1,0.3,0.0,1.0
mos1,0.301,0.0,1.0
mos1,0.302,1.0,1.0
mos1,0.303,0.0,1.0
mos1,0.304,3.0,1.7320508075688772
mos1,0.305,2.0,1.4142135623730951
mos1,0.306,1.0,1.0
mos1,0.307,0.0,1.0
mos1,0.308,0.0,1.0
mos1,0.309,2.0,1.4142135623730951
mos1,0.31,0.0,1.0
mos1,0.311,1.0,1.0
mos1,0.312,1.0,1.0
mos1,0.313,2.0,1.4142135623730951
mos1,0.314,0.0,1.0
mos1,0.315,0.0,1.0
mos1,0.316,1.0,1.0
mos1,0.317,0.0,1.0
mos1,0.318,2.0,1.4142135623730951
mos1,0.319,1.0,1.0
mos1,0.32,0.0,1.0
mos1,0.321,0.0,1.0
mos1,0.322,0.0,1.0
mos1,0.323,1.0,1.0
mos1,0.324,1.0,1.0
mos1,0.325,1.0,1.0
mos1,0.326,0.0,1.0
mos1,0.327,0.0,1.0
mos1,0.328,1.0,1.0
mos1,0.329,0.0,1.0
mos1,0.33,0.0,1.0
mos1,0.331,2.0,1.4142135623730951
mos1,0.332,0.0,1.0
mos1,0.333,0.0,1.0
mos1,0.334,2.0,1.4142135623730951
mos1,0.335,2.0,1.4142135623730951
mos1,0.336,1.0,1.0
mos1,0.337,0.0,1.0
mos1,0.338,1.0,1.0
mos1,0.339,1.0,1.0
mos1,0.34,3.0,1.7320508075688772
mos1,0.341,0.0,1.0
mos1,0.342,1.0,1.0
mos1,0.343,0.0,1.0
mos1,0.344,0.0,1.0
mos1,0.345,1.0,1.0
mos1,0.346,1.0,1.0
mos1,0.347,1.0,1.0
mos1,0.348,0.0,1.0
mos1,0.349,0.0,1.0
mos1,0.35,1.0,1.0
mos1,0.351,1.0,1.0
mos1,0.352,0.0,1.0
mos1,0.353,0.0,1.0
mos1,0.354,0.0,1.0
mos1,0.355,1.0,1.0
mos1,0.356,0.0,1.0
mos1,0.357,1.0,1.0
mos1,0.358,1.0,1.0
mos1,0.359,0.0,1.0
mos1,0.36,3.0,1.7320508075688772
mos1,0.361,0.0,1.0
mos1,0.362,0.0,1.0
mos1,0.363,1.0,1.0
mos1,0.364,2.0,1.4142135623730951
mos1,0.365,1.0,1.0
mos1,0.366,1.0,1.0
mos1,0.367,0.0,1.0
mos1,0.368,0.0,1.0
mos1,0.369,0.0,1.0
mos1,0.37,0.0,1.0
mos1,0.371,0.0,1.0
mos1,0.372,0.0,1.0
mos1,0.373,1.0,1.0
mos1,0.374,0.0,1.0
mos1,0.375,0.0,1.0
mos1,0.376,1.0,1.0
mos1,0.377,0.0,1.0
mos1,0.378,2.0,1.4142135623730951
mos1,0.379,0.0,1.0
mos1,0.38,0.0,1.0
mos1,0.381,1.0,1.0
mos1,0.382,0.0,1.0
mos1,0.383,1.0,1.0
mos1,0.384,0.0,1.0
mos1,0.385,1.0,1.0
mos1,0.386,0.0,1.0
mos1,0.387,0.0,1.0
mos1,0.388,1.0,1.0
mos1,0.389,1.0,1.0
mos1,0.39,0.0,1.0
mos1,0.391,0.0,1.0
mos1,0.392,1.0,1.0
mos1,0.393,0.0,1.0
mos1,0.394,0.0,1.0
mos1,0.395,0.0,1.0
mos1,0.396,1.0,1.0
mos1,0.397,0.0,1.0
mos1,0.398,1.0,1.0
mos1,0.399,0.0,1.0
mos1,0.4,1.0,1.0
mos1,0.401,0.0,1.0
mos1,0.402,0.0,1.0
mos1,0.403,0.0,1.0
mos1,0.404,0.0,1.0
mos1,0.405,0.0,1.0
mos1,0.406,0.0,1.0
mos1,0.407,4.0,2.0
mos1,0.408,0.0,1.0
mos1,0.409,0.0,1.0
mos1,0.41,0.0,1.0
mos1,0.411,1.0,1.0
mos1,0.412,0.0,1.0
mos1,0.413,0.0,1.0
mos1,0.414,1.0,1.0
mos1,0.415,0.0,1.0
mos1,0.416,0.0,1.0
mos1,0.417,1.0,1.0
mos1,0.418,0.0,1.0
mos1,0.419,0.0,1.0
mos1,0.42,0.0,1.0
mos1,0.421,0.0,1.0
mos1,0.422,0.0,1.0
mos1,0.423,1.0,1.0
mos1,0.424,0.0,1.0
mos1,0.425,2.0,1.4142135623730951
mos1,0.426,0.0,1.0
mos1,0.427,1.0,1.0
mos1,0.428,0.0,1.0
mos1,0.429,1.0,1.0
mos1,0.43,0.0,1.0
mos1,0.431,0.0,1.0
mos1,0.432,0.0,1.0
mos1,0.433,0.0,1.0
mos1,0.434,0.0,1.0
mos1,0.435,0.0,1.0
mos1,0.436,0.0,1.0
mos1,0.437,0.0,1.0
mos1,0.438,1.0,1.0
mos1,0.439,0.0,1.0
mos1,0.44,1.0,1.0
mos1,0.441,1.0,1.0
mos1,0.442,0.0,1.0
mos1,0.443,0.0,1.0
mos1,0.444,0.0,1.0
mos1,0.445,1.0,1.0
mos1,0.446,0.0,1.0
mos1,0.447,0.0,1.0
mos1,0.448,0.0,1.0
mos1,0.449,0.0,1.0
mos1,0.45,2.0,1.4142135623730951
mos1,0.451,0.0,1.0
mos1,0.452,1.0,1.0
mos1,0.453,1.0,1.0
mos1,0.454,0.0,1.0
mos1,0.455,0.0,1.0
mos1,0.456,0.0,1.0
mos1,0.457,0.0,1.0
mos1,0.458,1.0,1.0
mos1,0.459,0.0,1.0
mos1,0.46,0.0,1.0
mos1,0.461,1.0,1.0
mos1,0.462,0.0,1.0
mos1,0.463,0.0,1.0
mos1,0.464,1.0,1.0
mos1,0.465,0.0,1.0
mos1,0.466,0.0,1.0
mos1,0.467,0.0,1.0
mos1,0.468,0.0,1.0
mos1,0.469,2.0,1.4142135623730951
mos1,0.47,0.0,1.0
mos1,0.471,0.0,1.0
mos1,0.472,0.0,1.0
mos1,0.473,0.0,1.0
mos1,0.474,0.0,1.0
mos1,0.475,0.0,1.0
mos1,0.476,0.0,1.0
mos1,0.477,0.0,1.0
mos1,0.478,0.0,1.0
mos1,0.479,0.0,1.0
mos1,0.48,0.0,1.0
mos1,0.481,1.0,1.0
mos1,0.482,0.0,1.0
mos1,0.483,1.0,1.0
mos1,0.484,1.0,1.0
mos1,0.485,0.0,1.0
mos1,0.486,0.0,1.0
mos1,0.487,0.0,1.0
mos1,0.488,0.0,1.0
mos1,0.489,1.0,1.0
mos1,0.49,1.0,1.0
mos1,0.491,0.0,1.0
mos1,0.492,0.0,1.0
mos1,0.493,2.0,1.4142135623730951
mos1,0.494,0.0,1.0
mos1,0.495,0.0,1.0
mos1,0.496,1.0,1.0
mos1,0.497,0.0,1.0
mos1,0.498,0.0,1.0
mos1,0.499,0.0,1.0
mos1,0.5,0.0,1.0
mos1,0.501,0.0,1.0
mos1,0.502,0.0,1.0
mos1,0.503,0.0,1.0
mos1,0.504,0.0,1.0
mos1,0.505,0.0,1.0
mos1,0.506,0.0,1.0
mos1,0.507,0.0,1.0
mos1,0.508,1.0,1.0
mos1,0.509,0.0,1.0
mos1,0.51,2.0,1.4142135623730951
mos1,0.511,0.0,1.0
mos1,0.512,0.0,1.0
mos1,0.513,0.0,1.0
mos1,0.514,0.0,1.0
mos1,0.515,2.0,1.4142135623730951
mos1,0.516,0.0,1.0
mos1,0.517,0.0,1.0
mos1,0.518,0.0,1.0
mos1,0.519,0.0,1.0
mos1,0.52,0.0,1.0
mos1,0.521,0.0,1.0
mos1,0.522,0.0,1.0
mos1,0.523,0.0,1.0
mos1,0.524,0.0,1.0
mos1,0.525,1.0,1.0
mos1,0.526,0.0,1.0
mos1,0.527,0.0,1.0
mos1,0.528,0.0,1.0
mos1,0.529,0.0,1.0
mos1,0.53,0.0,1.0
mos1,0.531,1.0,1.0
mos1,0.532,0.0,1.0
mos1,0.533,0.0,1.0
mos1,0.534,0.0,1.0
mos1,0.535,1.0,1.0
mos1,0.536,0.0,1.0
mos1,0.537,1.0,1.0
mos1,0.538,1.0,1.0
mos1,0.539,0.0,1.0
mos1,0.54,0.0,1.0
mos1,0.541,1.0,1.0
mos1,0.542,0.0,1.0
mos1,0.543,0.0,1.0
mos1,0.544,1.0,1.0
mos1,0.545,0.0,1.0
mos1,0.546,0.0,1.0
mos1,0.547,1.0,1.0
mos1,0.548,0.0,1.0
mos1,0.549,1.0,1.0
mos1,0.55,0.0,1.0
mos1,0.551,0.0,1.0
mos1,0.552,0.0,1.0
mos1,0.553,0.0,1.0
mos1,0.554,0.0,1.0
mos1,0.555,0.0,1.0
mos1,0.556,1.0,1.0
mos1,0.557,0.0,1.0
mos1,0.558,0.0,1.0
mos1,0.559,0.0,1.0
mos1,0.56,0.0,1.0
mos1,0.561,1.0,1.0
mos1,0.562,0.0,1.0
mos1,0.563,0.0,1.0
mos1,0.564,1.0,1.0
mos1,0.565,1.0,1.0
mos1,0.566,0.0,1.0
mos1,0.567,0.0,1.0
mos1,0.568,0.0,1.0
mos1,0.569,0.0,1.0
mos1,0.57,0.0,1.0
mos1,0.571,0.0,1.0
mos1,0.572,0.0,1.0
mos1,0.573,0.0,1.0
mos1,0.574,0.0,1.0
mos1,0.575,1.0,1.0
mos1,0.576,0.0,1.0
mos1,0.577,0.0,1.0
mos1,0.578,0.0,1.0
mos1,0.579,0.0,1.0
mos1,0.58,0.0,1.0
mos1,0.581,0.0,1.0
mos1,0.582,0.0,1.0
mos1,0.583,0.0,1.0
mos1,0.584,0.0,1.0
mos1,0.585,0.0,1.0
mos1,0.586,0.0,1.0
mos1,0.587,0.0,1.0
mos1,0.588,0.0,1.0
mos1,0.589,0.0,1.0
mos1,0.59,0.0,1.0
mos1,0.591,0.0,1.0
mos1,0.592,0.0,1.0
mos1,0.593,0.0,1.0
mos1,0.594,0.0,1.0
mos1,0.595,0.0,1.0
mos1,0.596,0.0,1.0
mos1,0.597,1.0,1.0
mos1,0.598,0.0,1.0
mos1,0.599,0.0,1.0
mos1,0.6,0.0,1.0
mos1,0.601,0.0,1.0
mos1,0.602,0.0,1.0
mos1,0.603,0.0,1.0
mos1,0.604,0.0,1.0
mos1,0.605,0.0,1.0
mos1,0.606,0.0,1.0
mos1,0.607,0.0,1.0
